sku_id,on_hand_units,on_order_units,lead_time_days,lead_time_demand,forward_demand,projected_stock_at_lead_time,stockout_risk,overstock_risk,quadrant,recommended_action,sales_at_risk_value,capital_locked_value,value_at_stake,sku_name_x,category_x,sku_name_y,category_y
SKU02902,227.0,0.0,14.0,14.37,90.4,212.63,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,7831.27,7831.27,CityFresh Candy 1L,Snacks & Confectionery,CityFresh Candy 1L,Snacks & Confectionery
SKU03186,228.0,0.0,14.0,7.33,45.2,220.67,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,7827.3,7827.3,SunriseFoods Chocolates 250g,Snacks & Confectionery,SunriseFoods Chocolates 250g,Snacks & Confectionery
SKU01395,267.0,0.0,14.0,43.12,177.23,223.88,0.0,0.338,Healthy,No restock needed; inventory position is healthy.,0.0,7802.7,7802.7,PremiumSelect Chips & Crisps 2kg,Snacks & Confectionery,PremiumSelect Chips & Crisps 2kg,Snacks & Confectionery
SKU00243,53.0,0.0,14.0,69.11,292.35,-16.11,0.233,0.0,Healthy,No restock needed; inventory position is healthy.,7797.54,0.0,7797.54,PureLife Men's Grooming 2kg,Personal Care,PureLife Men's Grooming 2kg,Personal Care
SKU00444,124.0,0.0,14.0,8.34,53.57,115.66,0.0,0.877,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,7777.3,7777.3,CityFresh Writing Instruments 1kg,Stationery & Office,CityFresh Writing Instruments 1kg,Stationery & Office
SKU02863,200.0,0.0,14.0,21.44,106.77,178.56,0.0,0.582,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,7749.92,7749.92,FamilyChoice Rice & Grains Medium,Grocery,FamilyChoice Rice & Grains Medium,Grocery
SKU02124,126.0,0.0,14.0,7.09,45.64,118.91,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,7715.81,7715.81,NatureBlend Pest Control 1kg,Home Care,NatureBlend Pest Control 1kg,Home Care
SKU03418,137.0,0.0,14.0,9.51,54.76,127.49,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,7698.9,7698.9,PurePlus Soft Drinks 500g,Beverages,PurePlus Soft Drinks 500g,Beverages
SKU02390,103.0,0.0,14.0,10.49,59.8,92.51,0.0,0.482,Healthy,No restock needed; inventory position is healthy.,0.0,7692.37,7692.37,NovaFresh Air Fresheners 250g,Home Care,NovaFresh Air Fresheners 250g,Home Care
SKU04528,77.0,0.0,14.0,7.24,45.57,69.76,0.0,0.46,Healthy,No restock needed; inventory position is healthy.,0.0,7675.89,7675.89,GreenValley Frozen Vegetables Medium,Frozen Foods,GreenValley Frozen Vegetables Medium,Frozen Foods
SKU00253,87.0,0.0,14.0,8.48,47.58,78.52,0.0,0.552,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,7671.03,7671.03,PureLife Eggs 100g,Dairy & Bakery,PureLife Eggs 100g,Dairy & Bakery
SKU02388,114.0,0.0,14.0,7.35,46.02,106.65,0.0,0.985,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,7657.03,7657.03,PurePlus Air Fresheners 2L,Home Care,PurePlus Air Fresheners 2L,Home Care
SKU02982,103.0,0.0,14.0,12.64,72.42,90.36,0.0,0.282,Healthy,No restock needed; inventory position is healthy.,0.0,7638.45,7638.45,PureLife Air Fresheners Pack of 6,Home Care,PureLife Air Fresheners Pack of 6,Home Care
SKU04075,59.0,0.0,14.0,6.98,44.94,52.02,0.0,0.209,Healthy,No restock needed; inventory position is healthy.,0.0,7632.31,7632.31,SparkleClean Men's Wear Large,Apparel & Footwear,SparkleClean Men's Wear Large,Apparel & Footwear
SKU03633,0.0,0.0,14.0,64.28,298.23,-64.28,1.0,0.0,Reorder now,Raise a replenishment order before stock runs out.,7601.89,0.0,7601.89,SunriseFoods Soft Drinks 500ml,Beverages,SunriseFoods Soft Drinks 500ml,Beverages
SKU01053,303.0,0.0,14.0,8.23,50.43,294.77,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,7574.49,7574.49,PrimeCare Notebooks Small,Stationery & Office,PrimeCare Notebooks Small,Stationery & Office
SKU04917,94.0,0.0,14.0,9.58,55.37,84.42,0.0,0.465,Healthy,No restock needed; inventory position is healthy.,0.0,7555.69,7555.69,PureLife Ready Meals Large,Frozen Foods,PureLife Ready Meals Large,Frozen Foods
SKU01469,380.0,0.0,14.0,58.16,241.29,321.84,0.0,0.383,Healthy,No restock needed; inventory position is healthy.,0.0,7549.74,7549.74,CleanWave Juices 250g,Beverages,CleanWave Juices 250g,Beverages
SKU01094,103.0,0.0,14.0,8.03,55.98,94.97,0.0,0.56,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,7474.01,7474.01,ZestyCo Dishwashing 2L,Home Care,ZestyCo Dishwashing 2L,Home Care
SKU02673,144.0,0.0,14.0,8.22,49.76,135.78,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,7470.08,7470.08,SoftTouch Soft Drinks 2kg,Beverages,SoftTouch Soft Drinks 2kg,Beverages
SKU04377,122.0,0.0,14.0,7.22,47.05,114.78,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,7431.28,7431.28,CrispKing Spices & Seasoning Large,Grocery,CrispKing Spices & Seasoning Large,Grocery
SKU00652,180.0,0.0,14.0,9.35,54.95,170.65,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,7415.61,7415.61,PureLife Butter & Ghee 250ml,Dairy & Bakery,PureLife Butter & Ghee 250ml,Dairy & Bakery
SKU02180,232.0,0.0,14.0,17.24,96.53,214.76,0.0,0.936,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,7408.82,7408.82,FamilyChoice Juices 250g,Beverages,FamilyChoice Juices 250g,Beverages
SKU02991,230.0,0.0,14.0,21.72,127.96,208.28,0.0,0.532,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,7407.88,7407.88,FreshFarm Air Fresheners Pack of 6,Home Care,FreshFarm Air Fresheners Pack of 6,Home Care
SKU01183,152.0,0.0,14.0,22.92,102.36,129.08,0.0,0.323,Healthy,No restock needed; inventory position is healthy.,0.0,7401.85,7401.85,NatureBlend Dishwashing Small,Home Care,NatureBlend Dishwashing Small,Home Care
SKU02187,126.0,0.0,14.0,13.77,72.42,112.23,0.0,0.493,Healthy,No restock needed; inventory position is healthy.,0.0,7400.8,7400.8,CityFresh Pest Control 2kg,Home Care,CityFresh Pest Control 2kg,Home Care
SKU03978,189.0,0.0,14.0,25.79,127.77,163.21,0.0,0.319,Healthy,No restock needed; inventory position is healthy.,0.0,7387.25,7387.25,PurePlus Coffee Pack of 6,Beverages,PurePlus Coffee Pack of 6,Beverages
SKU02080,163.0,0.0,14.0,10.95,59.9,152.05,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,7382.86,7382.86,PrimeCare Writing Instruments 250g,Stationery & Office,PrimeCare Writing Instruments 250g,Stationery & Office
SKU01059,162.0,0.0,14.0,18.77,96.83,143.23,0.0,0.449,Healthy,No restock needed; inventory position is healthy.,0.0,7361.64,7361.64,MetroBrand Cheese 1kg,Dairy & Bakery,MetroBrand Cheese 1kg,Dairy & Bakery
SKU03501,131.0,0.0,14.0,7.49,53.81,123.51,0.0,0.956,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,7354.06,7354.06,SoftTouch Energy Drinks Small,Beverages,SoftTouch Energy Drinks Small,Beverages
SKU04162,31.0,0.0,14.0,51.13,206.19,-20.13,0.394,0.0,Healthy,No restock needed; inventory position is healthy.,7345.71,0.0,7345.71,TrueTaste Home Decor Medium,Home & Kitchen,TrueTaste Home Decor Medium,Home & Kitchen
SKU04960,106.0,0.0,14.0,6.74,46.35,99.26,0.0,0.858,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,7330.69,7330.69,PureLife Eggs Medium,Dairy & Bakery,PureLife Eggs Medium,Dairy & Bakery
SKU02275,121.0,0.0,14.0,10.2,61.82,110.8,0.0,0.638,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,7330.38,7330.38,CleanWave Men's Grooming 250ml,Personal Care,CleanWave Men's Grooming 250ml,Personal Care
SKU02005,66.0,0.0,14.0,8.4,51.6,57.6,0.0,0.186,Healthy,No restock needed; inventory position is healthy.,0.0,7282.16,7282.16,QuickBite Batteries Pack of 6,Electronics & Accessories,QuickBite Batteries Pack of 6,Electronics & Accessories
SKU04207,130.0,0.0,14.0,12.24,70.7,117.76,0.0,0.559,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,7266.99,7266.99,CityFresh Office Supplies 500ml,Stationery & Office,CityFresh Office Supplies 500ml,Stationery & Office
SKU04646,6.0,0.0,14.0,94.04,377.85,-88.04,0.936,0.0,Reorder now,Raise a replenishment order before stock runs out.,7252.66,0.0,7252.66,ZestyCo Chocolates Small,Snacks & Confectionery,ZestyCo Chocolates Small,Snacks & Confectionery
SKU00058,149.0,0.0,14.0,7.16,45.3,141.84,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,7251.79,7251.79,NutriPlus Office Supplies 2L,Stationery & Office,NutriPlus Office Supplies 2L,Stationery & Office
SKU04038,357.0,0.0,14.0,17.99,115.1,339.01,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,7249.79,7249.79,HealthFirst Biscuits & Cookies Pack of 6,Snacks & Confectionery,HealthFirst Biscuits & Cookies Pack of 6,Snacks & Confectionery
SKU00618,186.0,0.0,14.0,13.7,86.93,172.3,0.0,0.76,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,7233.21,7233.21,HomeStyle Dishwashing Pack of 12,Home Care,HomeStyle Dishwashing Pack of 12,Home Care
SKU01781,82.0,0.0,14.0,6.97,44.86,75.03,0.0,0.552,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,7217.49,7217.49,CrispKing Soft Drinks 2L,Beverages,CrispKing Soft Drinks 2L,Beverages
SKU03189,88.0,0.0,14.0,8.1,49.29,79.9,0.0,0.524,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,7203.23,7203.23,FamilyChoice Storage & Containers Pack of 12,Home & Kitchen,FamilyChoice Storage & Containers Pack of 12,Home & Kitchen
SKU02391,137.0,0.0,14.0,9.64,54.92,127.36,0.0,0.996,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,7195.27,7195.27,BasicNeeds Bread Family Pack,Dairy & Bakery,BasicNeeds Bread Family Pack,Dairy & Bakery
SKU00312,257.0,0.0,14.0,12.18,65.43,244.82,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,7174.42,7174.42,BasicNeeds Soft Drinks Pack of 6,Beverages,BasicNeeds Soft Drinks Pack of 6,Beverages
SKU01718,67.0,0.0,14.0,10.87,61.35,56.13,0.0,0.061,Healthy,No restock needed; inventory position is healthy.,0.0,7149.04,7149.04,GoldenHarvest Men's Wear Pack of 6,Apparel & Footwear,GoldenHarvest Men's Wear Pack of 6,Apparel & Footwear
SKU03461,192.0,0.0,14.0,35.51,178.74,156.49,0.0,0.049,Healthy,No restock needed; inventory position is healthy.,0.0,7142.22,7142.22,FreshFarm Frozen Vegetables Small,Frozen Foods,FreshFarm Frozen Vegetables Small,Frozen Foods
SKU01411,116.0,0.0,14.0,14.72,73.44,101.28,0.0,0.386,Healthy,No restock needed; inventory position is healthy.,0.0,7131.56,7131.56,SoftTouch Bread 1L,Dairy & Bakery,SoftTouch Bread 1L,Dairy & Bakery
SKU03690,129.0,0.0,14.0,19.36,98.68,109.64,0.0,0.205,Healthy,No restock needed; inventory position is healthy.,0.0,7129.66,7129.66,EliteHome Writing Instruments Family Pack,Stationery & Office,EliteHome Writing Instruments Family Pack,Stationery & Office
SKU03646,85.0,0.0,14.0,7.34,48.73,77.66,0.0,0.496,Healthy,No restock needed; inventory position is healthy.,0.0,7129.1,7129.1,NovaFresh Eggs Medium,Dairy & Bakery,NovaFresh Eggs Medium,Dairy & Bakery
SKU03635,89.0,0.0,14.0,7.25,46.11,81.75,0.0,0.62,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,7124.07,7124.07,CityFresh Notebooks 1kg,Stationery & Office,CityFresh Notebooks 1kg,Stationery & Office
SKU00268,101.0,0.0,14.0,8.12,47.3,92.88,0.0,0.757,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,7122.04,7122.04,DailyBest Juices 250ml,Beverages,DailyBest Juices 250ml,Beverages
SKU03060,157.0,0.0,14.0,14.69,78.99,142.31,0.0,0.658,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,7120.26,7120.26,SparkleClean Candy Pack of 12,Snacks & Confectionery,SparkleClean Candy Pack of 12,Snacks & Confectionery
SKU00018,148.0,0.0,14.0,7.13,47.72,140.87,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,7105.9,7105.9,PurePlus Chips & Crisps Small,Snacks & Confectionery,PurePlus Chips & Crisps Small,Snacks & Confectionery
SKU02908,85.0,0.0,14.0,7.92,48.94,77.08,0.0,0.491,Healthy,No restock needed; inventory position is healthy.,0.0,7094.88,7094.88,MetroBrand Bottled Water 100g,Beverages,MetroBrand Bottled Water 100g,Beverages
SKU03658,120.0,0.0,14.0,9.85,56.94,110.15,0.0,0.738,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,7073.67,7073.67,ZestyCo Juices 500ml,Beverages,ZestyCo Juices 500ml,Beverages
SKU01296,156.0,0.0,14.0,6.85,45.03,149.15,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,7066.43,7066.43,DailyBest Spices & Seasoning 2kg,Grocery,DailyBest Spices & Seasoning 2kg,Grocery
SKU00009,85.0,0.0,14.0,7.2,45.31,77.8,0.0,0.584,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,7065.22,7065.22,SmartBuy Frozen Vegetables Medium,Frozen Foods,SmartBuy Frozen Vegetables Medium,Frozen Foods
SKU01767,109.0,0.0,14.0,8.99,56.17,100.01,0.0,0.627,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,7060.07,7060.07,PrimeCare Milk 2L,Dairy & Bakery,PrimeCare Milk 2L,Dairy & Bakery
SKU00115,336.0,0.0,14.0,11.91,67.14,324.09,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,7044.24,7044.24,QuickBite Office Supplies Family Pack,Stationery & Office,QuickBite Office Supplies Family Pack,Stationery & Office
SKU01017,70.0,0.0,14.0,6.87,45.12,63.13,0.0,0.368,Healthy,No restock needed; inventory position is healthy.,0.0,7015.1,7015.1,NatureBlend Pulses & Lentils Pack of 6,Grocery,NatureBlend Pulses & Lentils Pack of 6,Grocery
SKU03138,203.0,0.0,14.0,18.9,92.46,184.1,0.0,0.797,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,6987.21,6987.21,CleanWave Biscuits & Cookies Pack of 12,Snacks & Confectionery,CleanWave Biscuits & Cookies Pack of 12,Snacks & Confectionery
SKU00017,77.0,0.0,14.0,6.73,45.02,70.27,0.0,0.474,Healthy,No restock needed; inventory position is healthy.,0.0,6980.29,6980.29,CleanWave Eggs Large,Dairy & Bakery,CleanWave Eggs Large,Dairy & Bakery
SKU02363,242.0,0.0,14.0,9.19,54.56,232.81,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,6968.85,6968.85,CityFresh Writing Instruments 1kg,Stationery & Office,CityFresh Writing Instruments 1kg,Stationery & Office
SKU03110,0.0,0.0,14.0,22.85,110.75,-22.85,1.0,0.0,Reorder now,Raise a replenishment order before stock runs out.,6968.56,0.0,6968.56,PureLife Men's Grooming Pack of 6,Personal Care,PureLife Men's Grooming Pack of 6,Personal Care
SKU04842,89.0,0.0,14.0,13.78,75.35,75.22,0.0,0.121,Healthy,No restock needed; inventory position is healthy.,0.0,6954.67,6954.67,TrueTaste Frozen Vegetables 500ml,Frozen Foods,TrueTaste Frozen Vegetables 500ml,Frozen Foods
SKU02806,238.0,0.0,14.0,16.11,86.81,221.89,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,6950.39,6950.39,PrimeCare Notebooks Large,Stationery & Office,PrimeCare Notebooks Large,Stationery & Office
SKU02531,77.0,0.0,14.0,125.41,448.25,-48.41,0.386,0.0,Healthy,No restock needed; inventory position is healthy.,6946.99,0.0,6946.99,MetroBrand Bottled Water 100g,Beverages,MetroBrand Bottled Water 100g,Beverages
SKU03710,182.0,0.0,14.0,15.33,85.37,166.67,0.0,0.755,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,6942.72,6942.72,CityFresh Laundry Medium,Home Care,CityFresh Laundry Medium,Home Care
SKU01953,288.0,0.0,14.0,61.0,259.81,227.0,0.0,0.072,Healthy,No restock needed; inventory position is healthy.,0.0,6934.79,6934.79,UrbanBite Namkeen 250ml,Snacks & Confectionery,UrbanBite Namkeen 250ml,Snacks & Confectionery
SKU00423,173.0,0.0,14.0,11.22,67.83,161.78,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,6927.79,6927.79,HomeStyle Cheese 500ml,Dairy & Bakery,HomeStyle Cheese 500ml,Dairy & Bakery
SKU04094,144.0,0.0,14.0,16.5,91.1,127.5,0.0,0.387,Healthy,No restock needed; inventory position is healthy.,0.0,6858.17,6858.17,NovaFresh Sugar & Salt Pack of 12,Grocery,NovaFresh Sugar & Salt Pack of 12,Grocery
SKU02741,198.0,0.0,14.0,17.31,88.2,180.69,0.0,0.83,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,6837.19,6837.19,NovaFresh Juices 1L,Beverages,NovaFresh Juices 1L,Beverages
SKU00346,74.0,0.0,14.0,6.77,45.02,67.23,0.0,0.429,Healthy,No restock needed; inventory position is healthy.,0.0,6834.23,6834.23,CrispKing Skin Care Pack of 6,Personal Care,CrispKing Skin Care Pack of 6,Personal Care
SKU01091,62.0,0.0,14.0,7.46,46.7,54.54,0.0,0.219,Healthy,No restock needed; inventory position is healthy.,0.0,6822.75,6822.75,NutriPlus Ice Cream 250ml,Frozen Foods,NutriPlus Ice Cream 250ml,Frozen Foods
SKU03261,143.0,0.0,14.0,9.06,50.44,133.94,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,6779.66,6779.66,FamilyChoice Sugar & Salt Small,Grocery,FamilyChoice Sugar & Salt Small,Grocery
SKU03046,160.0,0.0,14.0,12.63,68.01,147.37,0.0,0.902,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,6746.75,6746.75,FreshFarm Namkeen 250ml,Snacks & Confectionery,FreshFarm Namkeen 250ml,Snacks & Confectionery
SKU00177,54.0,0.0,14.0,112.83,436.56,-58.83,0.521,0.0,Reorder now,Raise a replenishment order before stock runs out.,6745.0,0.0,6745.0,FamilyChoice Chocolates Pack of 12,Snacks & Confectionery,FamilyChoice Chocolates Pack of 12,Snacks & Confectionery
SKU00026,81.0,0.0,14.0,7.22,45.79,73.78,0.0,0.513,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,6724.78,6724.78,PrimeCare Laundry Family Pack,Home Care,PrimeCare Laundry Family Pack,Home Care
SKU01454,136.0,0.0,14.0,9.33,55.59,126.67,0.0,0.964,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,6715.19,6715.19,NutriPlus Cheese 250ml,Dairy & Bakery,NutriPlus Cheese 250ml,Dairy & Bakery
SKU01352,149.0,0.0,14.0,12.64,73.51,136.36,0.0,0.685,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,6710.15,6710.15,PurePlus Yogurt 250ml,Dairy & Bakery,PurePlus Yogurt 250ml,Dairy & Bakery
SKU00276,215.0,0.0,14.0,7.34,45.3,207.66,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,6684.65,6684.65,NatureBlend Biscuits & Cookies 500ml,Snacks & Confectionery,NatureBlend Biscuits & Cookies 500ml,Snacks & Confectionery
SKU02346,203.0,0.0,14.0,8.04,49.97,194.96,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,6655.29,6655.29,NatureBlend Candy Medium,Snacks & Confectionery,NatureBlend Candy Medium,Snacks & Confectionery
SKU00634,208.0,0.0,14.0,9.91,57.73,198.09,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,6643.47,6643.47,SoftTouch Energy Drinks Large,Beverages,SoftTouch Energy Drinks Large,Beverages
SKU02336,123.0,0.0,14.0,18.39,98.41,104.61,0.0,0.167,Healthy,No restock needed; inventory position is healthy.,0.0,6619.27,6619.27,PurePlus Men's Grooming 500g,Personal Care,PurePlus Men's Grooming 500g,Personal Care
SKU02015,228.0,0.0,14.0,22.75,120.1,205.25,0.0,0.599,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,6613.01,6613.01,GreenValley Writing Instruments 2kg,Stationery & Office,GreenValley Writing Instruments 2kg,Stationery & Office
SKU01954,102.0,0.0,14.0,9.5,56.97,92.5,0.0,0.527,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,6608.78,6608.78,ValueChoice Tea Pack of 6,Beverages,ValueChoice Tea Pack of 6,Beverages
SKU03859,144.0,0.0,14.0,12.25,63.95,131.75,0.0,0.835,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,6605.99,6605.99,NovaFresh Chips & Crisps Large,Snacks & Confectionery,NovaFresh Chips & Crisps Large,Snacks & Confectionery
SKU04635,88.0,0.0,14.0,13.09,72.85,74.91,0.0,0.139,Healthy,No restock needed; inventory position is healthy.,0.0,6562.55,6562.55,GreenValley Storage & Containers 100g,Home & Kitchen,GreenValley Storage & Containers 100g,Home & Kitchen
